id,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,deposit,contact,agegroup,email
211,42,technician,single,secondary,yes,-1129,yes,no,2,jun,555,5,-1,0,unknown,yes,51735309438,Middle age,abcdef211@gmail.com
212,32,blue-collar,married,primary,no,4150,yes,no,2,jun,777,4,-1,0,unknown,yes,39060642045,Adult,abcdef212@gmail.com
213,29,blue-collar,single,secondary,no,2600,yes,no,2,jun,707,14,-1,0,unknown,yes,90848316533,Adult,abcdef213@gmail.com
214,44,management,divorced,tertiary,yes,-411,yes,no,2,jun,432,4,-1,0,unknown,yes,97602167055,Middle age,abcdef214@gmail.com
215,32,technician,single,secondary,no,12790,yes,no,3,jun,1173,3,-1,0,unknown,yes,24871326650,Adult,abcdef215@gmail.com
216,31,unemployed,married,secondary,no,860,yes,yes,3,jun,963,2,-1,0,unknown,yes,67078082457,Adult,abcdef216@gmail.com
217,40,self-employed,married,secondary,yes,-754,yes,yes,3,jun,941,3,-1,0,unknown,yes,82812638411,Adult,abcdef217@gmail.com
218,43,entrepreneur,married,secondary,no,0,no,no,3,jun,1025,7,-1,0,unknown,yes,68075616487,Middle age,abcdef218@gmail.com
219,27,management,single,secondary,no,1780,yes,no,3,jun,732,2,-1,0,unknown,yes,55471409204,Adult,abcdef219@gmail.com
220,37,services,single,secondary,no,2780,yes,no,3,jun,1045,3,-1,0,unknown,yes,17003254178,Adult,abcdef220@gmail.com
221,23,services,single,secondary,no,4250,yes,no,3,jun,768,1,-1,0,unknown,yes,16345176833,Adult,abcdef221@gmail.com
222,25,management,married,primary,no,1680,yes,no,3,jun,801,1,-1,0,unknown,yes,83157675142,Adult,abcdef222@gmail.com
223,26,blue-collar,single,secondary,yes,-36,yes,no,3,jun,482,2,-1,0,unknown,yes,44431175530,Adult,abcdef223@gmail.com
224,47,blue-collar,divorced,primary,no,1260,yes,no,3,jun,2456,2,-1,0,unknown,yes,7540443413,Middle age,abcdef224@gmail.com
225,35,admin.,married,secondary,no,-87,yes,no,3,jun,1363,7,-1,0,unknown,yes,28859309925,Adult,abcdef225@gmail.com
226,32,technician,single,tertiary,no,62810,yes,no,3,jun,1336,4,-1,0,unknown,yes,98652038,Adult,abcdef226@gmail.com
227,45,management,divorced,secondary,no,6440,yes,no,4,jun,633,1,-1,0,unknown,yes,13514573956,Middle age,abcdef227@gmail.com
228,30,admin.,divorced,secondary,no,3770,yes,no,4,jun,524,15,-1,0,unknown,yes,84226689013,Adult,abcdef228@gmail.com
229,29,services,single,secondary,no,-271,yes,no,4,jun,578,1,-1,0,unknown,yes,46708702736,Adult,abcdef229@gmail.com
230,38,blue-collar,married,primary,no,58390,yes,no,4,jun,984,2,-1,0,unknown,yes,9892605725,Adult,abcdef230@gmail.com
231,23,blue-collar,single,secondary,no,4920,yes,no,4,jun,638,1,-1,0,unknown,yes,91124318345,Adult,abcdef231@gmail.com
232,27,management,single,tertiary,no,990,yes,no,4,jun,767,2,-1,0,unknown,yes,40091841097,Adult,abcdef232@gmail.com
233,27,management,single,tertiary,yes,-713,yes,no,4,jun,525,2,-1,0,unknown,yes,20496985657,Adult,abcdef233@gmail.com
234,29,services,single,secondary,no,320,yes,no,4,jun,563,1,-1,0,unknown,yes,82764940372,Adult,abcdef234@gmail.com
235,30,self-employed,married,tertiary,no,5430,yes,yes,4,jun,1449,6,-1,0,unknown,yes,33065621129,Adult,abcdef235@gmail.com
236,36,blue-collar,married,primary,no,4030,yes,no,4,jun,920,1,-1,0,unknown,yes,39361308147,Adult,abcdef236@gmail.com
237,35,admin.,divorced,secondary,no,4370,yes,no,4,jun,908,1,-1,0,unknown,yes,7094949301,Adult,abcdef237@gmail.com
238,36,blue-collar,married,secondary,no,17720,no,no,5,jun,208,1,-1,0,unknown,yes,64514906062,Adult,abcdef238@gmail.com
239,59,retired,divorced,primary,no,-88,yes,no,5,jun,910,2,-1,0,unknown,yes,48035297753,Older,abcdef239@gmail.com
240,47,entrepreneur,married,secondary,no,0,no,no,5,jun,1446,1,-1,0,unknown,yes,5936137629,Middle age,abcdef240@gmail.com
241,58,entrepreneur,married,tertiary,no,8530,no,no,5,jun,1149,2,-1,0,unknown,yes,76777301734,Adult,abcdef241@gmail.com
242,37,management,single,tertiary,no,2400,no,no,5,jun,1123,1,-1,0,unknown,yes,18293773194,Adult,abcdef242@gmail.com
243,46,admin.,single,secondary,no,8490,yes,no,5,jun,508,2,-1,0,unknown,yes,72727539627,Middle age,abcdef243@gmail.com
244,43,blue-collar,single,secondary,no,3180,yes,no,5,jun,736,2,-1,0,unknown,yes,67209628765,Middle age,abcdef244@gmail.com
245,27,management,single,tertiary,no,7030,yes,no,5,jun,590,3,-1,0,unknown,yes,74414886746,Adult,abcdef245@gmail.com
246,38,services,divorced,secondary,no,610,no,no,5,jun,636,1,-1,0,unknown,yes,62001277679,Adult,abcdef246@gmail.com
247,53,housemaid,married,primary,no,1040,no,yes,5,jun,701,1,-1,0,unknown,yes,32856138715,Middle age,abcdef247@gmail.com
248,47,blue-collar,married,secondary,no,19960,no,no,5,jun,761,2,-1,0,unknown,yes,41281592014,Middle age,abcdef248@gmail.com
249,56,housemaid,divorced,primary,yes,12380,no,no,5,jun,1558,1,-1,0,unknown,yes,92287173228,Middle age,abcdef249@gmail.com
250,41,housemaid,married,secondary,no,8790,no,no,5,jun,1053,2,-1,0,unknown,yes,16893453,Middle age,abcdef250@gmail.com
251,29,self-employed,married,secondary,no,4250,yes,no,5,jun,562,15,-1,0,unknown,yes,16561744073,Adult,abcdef251@gmail.com
252,50,technician,married,secondary,no,4160,yes,no,5,jun,494,5,-1,0,unknown,yes,60705747882,Middle age,abcdef252@gmail.com
253,45,blue-collar,divorced,primary,no,8440,no,no,5,jun,1018,3,-1,0,unknown,yes,89315492343,Middle age,abcdef253@gmail.com
254,35,blue-collar,married,secondary,no,8600,yes,no,5,jun,884,4,-1,0,unknown,yes,85109705847,Adult,abcdef254@gmail.com
255,26,technician,single,secondary,no,6390,yes,no,6,jun,709,5,-1,0,unknown,yes,43518354425,Adult,abcdef255@gmail.com
256,26,admin.,married,secondary,no,7100,yes,yes,6,jun,1276,2,-1,0,unknown,yes,51762751894,Adult,abcdef256@gmail.com
257,37,blue-collar,married,unknown,no,15080,no,yes,6,jun,381,2,-1,0,unknown,yes,11335263547,Adult,abcdef257@gmail.com
258,30,admin.,single,secondary,no,2230,yes,no,6,jun,862,11,-1,0,unknown,yes,70728471896,Adult,abcdef258@gmail.com
259,38,management,single,tertiary,no,6190,yes,no,6,jun,460,4,-1,0,unknown,yes,56376481332,Adult,abcdef259@gmail.com
260,37,services,divorced,secondary,no,3190,yes,no,6,jun,467,3,-1,0,unknown,yes,43772223582,Adult,abcdef260@gmail.com
261,53,technician,married,secondary,no,4800,no,no,6,jun,648,2,-1,0,unknown,yes,79706508638,Middle age,abcdef261@gmail.com
262,29,blue-collar,single,primary,no,2130,yes,no,6,jun,2653,3,-1,0,unknown,yes,44245337403,Adult,abcdef262@gmail.com
263,35,management,single,tertiary,no,680,no,no,6,jun,1085,1,-1,0,unknown,yes,5790164001,Adult,abcdef263@gmail.com
264,28,blue-collar,married,secondary,no,27880,yes,no,6,jun,369,2,-1,0,unknown,yes,9753847663,Adult,abcdef264@gmail.com
265,55,blue-collar,married,unknown,no,75610,no,no,6,jun,685,3,-1,0,unknown,yes,48618781691,Middle age,abcdef265@gmail.com
266,49,management,divorced,secondary,no,-46,yes,no,9,jun,1055,10,-1,0,unknown,yes,39821343627,Middle age,abcdef266@gmail.com
267,50,services,married,secondary,no,15950,no,no,9,jun,882,1,-1,0,unknown,yes,38700019823,Middle age,abcdef267@gmail.com
268,43,management,single,tertiary,no,10460,no,no,9,jun,901,1,-1,0,unknown,yes,35654948231,Middle age,abcdef268@gmail.com
269,58,self-employed,divorced,tertiary,no,13820,no,no,9,jun,700,1,-1,0,unknown,yes,72171645058,Adult,abcdef269@gmail.com
270,38,technician,married,primary,no,2170,yes,no,9,jun,491,6,-1,0,unknown,yes,37658895836,Adult,abcdef270@gmail.com
271,48,blue-collar,divorced,primary,no,1830,no,no,9,jun,940,1,-1,0,unknown,yes,67668049176,Middle age,abcdef271@gmail.com
272,59,management,married,secondary,no,13210,no,no,9,jun,3881,3,-1,0,unknown,yes,60612224428,Older,abcdef272@gmail.com
273,58,blue-collar,married,secondary,no,250,no,no,9,jun,486,3,-1,0,unknown,yes,15703615650,Adult,abcdef273@gmail.com
274,36,self-employed,single,tertiary,no,48440,no,no,9,jun,1137,3,-1,0,unknown,yes,56805253913,Adult,abcdef274@gmail.com
275,42,entrepreneur,married,tertiary,no,53450,no,no,11,jun,878,3,-1,0,unknown,yes,11889171320,Middle age,abcdef275@gmail.com
276,41,admin.,single,secondary,no,8120,no,yes,11,jun,583,4,-1,0,unknown,yes,575588989,Middle age,abcdef276@gmail.com
277,42,admin.,married,secondary,no,1050,no,no,11,jun,1159,4,-1,0,unknown,yes,364065201,Middle age,abcdef277@gmail.com
278,39,management,married,tertiary,no,-190,no,yes,11,jun,893,8,-1,0,unknown,yes,71976252395,Adult,abcdef278@gmail.com
279,57,housemaid,married,primary,no,6250,no,yes,11,jun,867,1,-1,0,unknown,yes,14829883316,Middle age,abcdef279@gmail.com
280,52,retired,married,unknown,no,2930,no,no,11,jun,706,1,-1,0,unknown,yes,62188448414,Middle age,abcdef280@gmail.com
281,59,retired,married,unknown,no,10330,no,no,11,jun,1199,1,-1,0,unknown,yes,86311150521,Older,abcdef281@gmail.com
282,56,blue-collar,married,secondary,no,12100,no,no,11,jun,935,1,-1,0,unknown,yes,34363574226,Middle age,abcdef282@gmail.com
283,49,management,married,tertiary,no,640,no,no,11,jun,586,1,-1,0,unknown,yes,6685999793,Middle age,abcdef283@gmail.com
284,35,blue-collar,divorced,unknown,no,1640,no,no,11,jun,967,2,-1,0,unknown,yes,43947969420,Adult,abcdef284@gmail.com
285,36,unemployed,married,secondary,no,17660,no,no,11,jun,595,2,-1,0,unknown,yes,13657477846,Adult,abcdef285@gmail.com
286,40,admin.,single,tertiary,no,12480,no,no,11,jun,1290,2,-1,0,unknown,yes,68755159980,Adult,abcdef286@gmail.com
287,55,blue-collar,married,secondary,no,0,no,no,12,jun,614,2,-1,0,unknown,yes,38064461044,Middle age,abcdef287@gmail.com
288,58,admin.,married,secondary,no,8260,no,no,12,jun,885,1,-1,0,unknown,yes,64567566771,Adult,abcdef288@gmail.com
289,39,self-employed,married,tertiary,no,26300,no,no,12,jun,651,5,-1,0,unknown,yes,88393043978,Adult,abcdef289@gmail.com
290,47,housemaid,single,tertiary,no,37270,no,no,12,jun,993,6,-1,0,unknown,yes,9398579010,Middle age,abcdef290@gmail.com
291,40,management,married,secondary,no,4060,yes,no,12,jun,577,2,-1,0,unknown,yes,40534816853,Adult,abcdef291@gmail.com
292,35,blue-collar,married,tertiary,no,29990,no,no,12,jun,1141,6,-1,0,unknown,yes,57431454527,Adult,abcdef292@gmail.com
293,48,blue-collar,married,secondary,no,10000,yes,no,12,jun,1268,2,-1,0,unknown,yes,80079632798,Middle age,abcdef293@gmail.com
294,48,management,divorced,tertiary,no,5030,no,yes,12,jun,1243,7,-1,0,unknown,yes,37757298726,Middle age,abcdef294@gmail.com
295,24,blue-collar,single,secondary,yes,-203,yes,no,12,jun,465,3,-1,0,unknown,yes,38691326608,Adult,abcdef295@gmail.com
296,49,blue-collar,married,primary,no,3610,yes,no,16,jun,513,2,-1,0,unknown,yes,62460107954,Middle age,abcdef296@gmail.com
297,36,blue-collar,married,secondary,no,2740,yes,no,16,jun,686,11,-1,0,unknown,yes,78855568625,Adult,abcdef297@gmail.com
298,52,retired,divorced,tertiary,no,36870,yes,yes,16,jun,741,4,-1,0,unknown,yes,46727102912,Middle age,abcdef298@gmail.com
299,42,entrepreneur,single,unknown,no,3230,no,no,16,jun,617,1,-1,0,unknown,yes,55511542255,Middle age,abcdef299@gmail.com
300,36,services,married,secondary,no,9810,no,no,16,jun,1093,1,-1,0,unknown,yes,91004816449,Adult,abcdef300@gmail.com
301,36,blue-collar,divorced,secondary,no,6380,yes,no,16,jun,1395,2,-1,0,unknown,yes,4684697364,Adult,abcdef301@gmail.com
302,48,unemployed,single,tertiary,no,32290,no,no,16,jun,1089,1,-1,0,unknown,yes,73751085906,Middle age,abcdef302@gmail.com
303,51,management,single,secondary,no,16100,yes,no,16,jun,1248,3,-1,0,unknown,yes,29034550546,Middle age,abcdef303@gmail.com
304,51,blue-collar,married,secondary,no,330,no,yes,16,jun,721,3,-1,0,unknown,yes,92388368958,Middle age,abcdef304@gmail.com
305,46,technician,married,secondary,no,5360,yes,no,16,jun,750,2,-1,0,unknown,yes,45740954256,Middle age,abcdef305@gmail.com
306,37,management,married,tertiary,no,0,no,no,16,jun,637,6,-1,0,unknown,yes,1925135104,Adult,abcdef306@gmail.com
307,36,entrepreneur,married,tertiary,no,30570,no,no,16,jun,2769,4,-1,0,unknown,yes,49764345570,Adult,abcdef307@gmail.com
308,47,management,married,secondary,no,28920,no,no,17,jun,556,1,-1,0,unknown,yes,25297070056,Middle age,abcdef308@gmail.com
309,40,technician,divorced,tertiary,no,0,no,no,17,jun,522,1,-1,0,unknown,yes,49058129837,Adult,abcdef309@gmail.com
310,38,student,single,tertiary,no,33160,no,no,17,jun,1345,3,-1,0,unknown,yes,60310479401,Adult,abcdef310@gmail.com
311,40,management,married,secondary,no,1060,no,no,17,jun,676,2,-1,0,unknown,yes,14803614244,Adult,abcdef311@gmail.com
312,39,blue-collar,married,primary,no,23030,yes,no,17,jun,775,3,-1,0,unknown,yes,96497870098,Adult,abcdef312@gmail.com
313,60,management,married,tertiary,no,33010,no,no,17,jun,2621,3,-1,0,unknown,yes,19102223992,Older,abcdef313@gmail.com
314,39,self-employed,single,tertiary,no,4260,no,no,18,jun,1029,1,-1,0,unknown,yes,68468051076,Adult,abcdef314@gmail.com
315,51,services,divorced,secondary,no,90,no,no,18,jun,371,2,-1,0,unknown,yes,73413663554,Middle age,abcdef315@gmail.com
316,27,admin.,married,secondary,no,-97,yes,no,18,jun,1528,2,-1,0,unknown,yes,80186234650,Adult,abcdef316@gmail.com
317,41,management,single,tertiary,no,110080,no,no,18,jun,1540,1,-1,0,unknown,yes,6259198082,Middle age,abcdef317@gmail.com
318,42,blue-collar,single,primary,no,49300,no,no,18,jun,973,1,-1,0,unknown,yes,50314378340,Middle age,abcdef318@gmail.com
319,41,entrepreneur,married,secondary,no,7070,no,no,18,jun,707,1,-1,0,unknown,yes,79445831619,Middle age,abcdef319@gmail.com
320,33,technician,married,secondary,no,40,yes,yes,18,jun,625,2,-1,0,unknown,yes,368767533,Adult,abcdef320@gmail.com
321,46,admin.,married,secondary,no,1260,no,no,18,jun,1255,1,-1,0,unknown,yes,56085832717,Middle age,abcdef321@gmail.com
322,31,blue-collar,married,secondary,no,6710,yes,no,18,jun,704,4,-1,0,unknown,yes,8073542023,Adult,abcdef322@gmail.com
323,41,blue-collar,married,primary,no,2190,no,yes,18,jun,1574,3,-1,0,unknown,yes,63577073164,Middle age,abcdef323@gmail.com
324,41,blue-collar,divorced,secondary,no,36220,no,no,19,jun,1135,4,-1,0,unknown,yes,98225763790,Middle age,abcdef324@gmail.com
325,55,retired,divorced,secondary,no,15800,no,yes,19,jun,1007,1,-1,0,unknown,yes,86805541470,Middle age,abcdef325@gmail.com
326,53,technician,married,secondary,no,13190,no,no,19,jun,1318,3,-1,0,unknown,yes,37651142617,Middle age,abcdef326@gmail.com
327,55,housemaid,married,primary,no,21520,no,no,19,jun,922,2,-1,0,unknown,yes,5547333862,Middle age,abcdef327@gmail.com
328,39,services,married,secondary,no,28430,yes,no,19,jun,585,1,-1,0,unknown,yes,49420947425,Adult,abcdef328@gmail.com
329,40,entrepreneur,married,tertiary,yes,0,no,no,19,jun,952,4,-1,0,unknown,yes,15740627666,Adult,abcdef329@gmail.com
330,59,retired,married,primary,no,11150,no,no,19,jun,834,1,-1,0,unknown,yes,20515216630,Older,abcdef330@gmail.com
331,42,blue-collar,single,secondary,no,6250,no,no,19,jun,651,3,-1,0,unknown,yes,99229194513,Middle age,abcdef331@gmail.com
332,41,blue-collar,married,primary,no,2460,no,no,19,jun,683,3,-1,0,unknown,yes,24305944280,Middle age,abcdef332@gmail.com
333,27,blue-collar,married,secondary,no,610,yes,no,19,jun,1012,1,-1,0,unknown,yes,38847053093,Adult,abcdef333@gmail.com
334,25,blue-collar,single,secondary,no,-191,yes,no,19,jun,958,7,-1,0,unknown,yes,19781189111,Adult,abcdef334@gmail.com
335,43,unemployed,married,primary,no,5190,no,no,20,jun,973,2,-1,0,unknown,yes,64520650313,Middle age,abcdef335@gmail.com
336,44,services,married,secondary,no,5220,no,yes,20,jun,911,1,-1,0,unknown,yes,14800294692,Middle age,abcdef336@gmail.com
337,26,blue-collar,single,secondary,no,-46,yes,no,20,jun,382,7,-1,0,unknown,yes,2899962915,Adult,abcdef337@gmail.com
338,52,retired,married,tertiary,no,22690,no,no,20,jun,1210,1,-1,0,unknown,yes,45888341417,Middle age,abcdef338@gmail.com
339,54,services,married,unknown,no,3860,no,yes,20,jun,838,1,-1,0,unknown,yes,57677456998,Middle age,abcdef339@gmail.com
340,56,management,married,tertiary,no,0,no,yes,20,jun,422,1,-1,0,unknown,yes,24239255435,Middle age,abcdef340@gmail.com
341,57,management,married,tertiary,no,91030,no,yes,20,jun,1098,2,-1,0,unknown,yes,86512061913,Middle age,abcdef341@gmail.com
342,29,blue-collar,single,secondary,no,9080,yes,no,20,jun,1663,1,-1,0,unknown,yes,14317342126,Adult,abcdef342@gmail.com
343,47,technician,married,tertiary,no,16940,no,yes,20,jun,560,3,-1,0,unknown,yes,64742316585,Middle age,abcdef343@gmail.com
344,57,management,married,tertiary,no,-92,yes,yes,20,jun,1617,1,-1,0,unknown,yes,5749017451,Middle age,abcdef344@gmail.com
345,40,blue-collar,married,secondary,no,1880,yes,yes,20,jun,570,2,-1,0,unknown,yes,55943893189,Adult,abcdef345@gmail.com
346,46,services,divorced,secondary,no,0,no,no,20,jun,1023,3,-1,0,unknown,yes,78667862573,Middle age,abcdef346@gmail.com
347,43,blue-collar,single,secondary,no,7400,yes,no,20,jun,585,2,-1,0,unknown,yes,20843402934,Middle age,abcdef347@gmail.com
348,45,management,married,tertiary,no,6550,no,no,20,jun,693,3,-1,0,unknown,yes,71216587717,Middle age,abcdef348@gmail.com
349,24,management,married,secondary,no,8670,yes,no,20,jun,546,10,-1,0,unknown,yes,80465572164,Adult,abcdef349@gmail.com
350,40,blue-collar,married,secondary,no,10090,yes,yes,20,jun,1036,5,-1,0,unknown,yes,24573989033,Adult,abcdef350@gmail.com
351,38,services,divorced,unknown,no,63600,no,no,20,jun,1409,2,-1,0,unknown,yes,1148231288,Adult,abcdef351@gmail.com
352,36,unemployed,married,tertiary,no,41450,no,no,20,jun,988,4,-1,0,unknown,yes,11594592985,Adult,abcdef352@gmail.com
353,27,blue-collar,single,secondary,yes,-27,no,no,23,jun,498,2,-1,0,unknown,yes,97340724393,Adult,abcdef353@gmail.com
354,26,admin.,single,primary,no,-122,yes,no,23,jun,670,3,-1,0,unknown,yes,41097672094,Adult,abcdef354@gmail.com
355,43,management,married,tertiary,no,1490,yes,no,23,jun,662,2,-1,0,unknown,yes,67372526592,Middle age,abcdef355@gmail.com
356,25,blue-collar,single,primary,no,520,yes,no,24,jun,528,2,-1,0,unknown,yes,66400515349,Adult,abcdef356@gmail.com
357,27,blue-collar,married,tertiary,no,3350,yes,no,26,jun,519,3,-1,0,unknown,yes,49270892897,Adult,abcdef357@gmail.com
358,30,technician,married,tertiary,no,5260,yes,yes,26,jun,677,3,-1,0,unknown,yes,90406162067,Adult,abcdef358@gmail.com
359,28,admin.,single,secondary,no,-7,no,yes,26,jun,3183,2,-1,0,unknown,yes,57267464140,Adult,abcdef359@gmail.com
360,27,blue-collar,married,primary,no,-413,no,yes,27,jun,422,6,-1,0,unknown,yes,68541376749,Adult,abcdef360@gmail.com
361,32,admin.,divorced,secondary,no,-241,no,yes,27,jun,856,2,-1,0,unknown,yes,90348574825,Adult,abcdef361@gmail.com
362,41,blue-collar,single,secondary,no,750,yes,no,1,jul,479,9,-1,0,unknown,yes,64345486822,Middle age,abcdef362@gmail.com
363,37,technician,single,tertiary,no,0,no,no,1,jul,1135,2,-1,0,unknown,yes,32692563303,Adult,abcdef363@gmail.com
364,27,technician,single,secondary,no,1580,no,no,1,jul,650,2,-1,0,unknown,yes,86166335773,Adult,abcdef364@gmail.com
365,29,services,single,secondary,no,840,no,yes,3,jul,587,3,-1,0,unknown,yes,22704589173,Adult,abcdef365@gmail.com
366,33,services,married,secondary,no,1140,no,yes,3,jul,676,1,-1,0,unknown,yes,20947297704,Adult,abcdef366@gmail.com
367,36,technician,married,primary,no,0,no,no,4,jul,584,1,-1,0,unknown,yes,43635976240,Adult,abcdef367@gmail.com
368,28,blue-collar,single,secondary,no,-127,yes,no,4,jul,1044,3,-1,0,unknown,yes,59286211979,Adult,abcdef368@gmail.com
369,55,blue-collar,married,secondary,no,490,yes,no,7,jul,494,4,-1,0,unknown,yes,29690100922,Middle age,abcdef369@gmail.com
370,51,technician,married,secondary,no,2160,no,no,7,jul,615,2,-1,0,unknown,yes,30978821793,Middle age,abcdef370@gmail.com
371,39,technician,single,secondary,no,5060,yes,no,7,jul,718,2,-1,0,unknown,yes,2727788138,Adult,abcdef371@gmail.com
372,42,blue-collar,divorced,primary,no,2130,yes,no,7,jul,434,3,-1,0,unknown,yes,70121535489,Middle age,abcdef372@gmail.com
373,33,services,single,secondary,no,1700,no,no,7,jul,782,1,-1,0,unknown,yes,52531223815,Adult,abcdef373@gmail.com
374,36,entrepreneur,divorced,tertiary,no,7760,no,yes,7,jul,722,3,-1,0,unknown,yes,80601227008,Adult,abcdef374@gmail.com
375,45,technician,married,secondary,no,8790,no,no,7,jul,621,2,-1,0,unknown,yes,11728184896,Middle age,abcdef375@gmail.com
376,37,self-employed,married,secondary,no,16330,no,no,7,jul,629,2,-1,0,unknown,yes,27556669834,Adult,abcdef376@gmail.com
377,46,unemployed,married,secondary,no,9260,no,no,7,jul,385,5,-1,0,unknown,yes,72294739534,Middle age,abcdef377@gmail.com
378,32,self-employed,single,tertiary,no,25590,no,no,7,jul,889,1,-1,0,unknown,yes,12668765229,Adult,abcdef378@gmail.com
